dot-cache	sequence/luleji-91-jera958	syntax	0	scale max 600*200
dot-cache	sequence/lupomi-26-vigu795	syntax	0	!pragma svgparser sax
dot-cache	sequence/lusigu-71-nipe759	syntax	0	!pragma teoz true
dot-cache	sequence/luzapi-49-rati107	syntax	8	SerialManager <-- ByteBuffer
dot-cache	sequence/maboju-34-soxi895	syntax	2	Alice -> Bob [[http://www.google.com]] : ok
dot-cache	sequence/macuca-31-lare733	syntax	0	!pragma teoz true
dot-cache	sequence/makuzo-19-tine034	syntax	11	a <-- b :msg_ack
dot-cache	sequence/mapeji-83-sebu002	syntax	0	!pragma teoz true
dot-cache	sequence/masibi-28-tidi862	syntax	4	note left: <i>to</i>to1
dot-cache	sequence/mataga-73-xape348	syntax	0	!pragma svgparser sax
dot-cache	sequence/matoka-21-jisu767	syntax	1	note<<st1>> over A : text 1
dot-cache	sequence/matoke-25-kidu719	syntax	0	!pragma teoz true
dot-cache	sequence/maxuzu-48-vopa106	syntax	0	!pragma teoz true
dot-cache	sequence/mebidu-16-ruve297	syntax	0	!pragma teoz true
dot-cache	sequence/meleno-54-zume276	syntax	0	!pragma teoz true
dot-cache	sequence/menire-56-rase375	syntax	1	ref over Alice, Dummy : Foo2
dot-cache	sequence/menoke-22-luxo044	syntax	1	note right
dot-cache	sequence/mepaxe-79-lima141	syntax	0	!pragma teoz true
dot-cache	sequence/metano-36-gevu843	syntax	1	note left: ok
dot-cache	sequence/metaro-33-tivu315	syntax	0	!pragma svgparser sax
dot-cache	sequence/metuso-48-siti946	syntax	0	ActorBorderColor DeepSkyBlue
dot-cache	sequence/mezaxa-44-siju322	syntax	0	!pragma teoz true
dot-cache	sequence/micaki-01-rexa741	syntax	0	a <- b ++
dot-cache	sequence/midipu-78-meva271	syntax	1	note left
dot-cache	sequence/mifeve-32-bone848	syntax	0	!pragma teoz true
dot-cache	sequence/mipope-41-daxa497	syntax	1	create Dog
dot-cache	sequence/mitedi-05-riso357	syntax	0	hide unlinked
dot-cache	sequence/mitefi-27-cubo687	syntax	0	autonumber "<b>[000]"
dot-cache	sequence/mitire-01-voga923	syntax	3	[//- b : ""  [//-""
dot-cache	sequence/mivuke-79-fujo526	syntax	0	autonumber "<b>[000]"
dot-cache	sequence/mizeli-59-delu630	syntax	5	endbox
dot-cache	sequence/mizugi-66-desi413	syntax	1	note right: The test is:\nsomething
dot-cache	sequence/mobeji-49-faki497	syntax	0	!pragma teoz true
dot-cache	sequence/mobobu-53-vita034	syntax	7	autonumber 120 10
dot-cache	sequence/mocuna-66-bica785	syntax	2	foo3 <-o]
dot-cache	sequence/mokige-56-disi349	syntax	3	note left : this is a note
dot-cache	sequence/momivo-11-pulo230	syntax	1	note bottom : my note
dot-cache	sequence/momuxe-95-bugu296	syntax	3	[o//- b : "" [o//-""
dot-cache	sequence/mopidi-45-pudu787	syntax	2	endbox
dot-cache	sequence/movaso-17-jomi483	syntax	1	note over A #green;line:lightblue : text1
dot-cache	sequence/moxazi-74-bosi297	syntax	8	autonumber 120 10
dot-cache	sequence/mozofa-80-puru273	syntax	0	!pragma teoz true
dot-cache	sequence/mozoza-90-biru865	syntax	2	scale 4
dot-cache	sequence/mucoji-36-bape235	syntax	0	!pragma teoz true
dot-cache	sequence/mukebo-35-xoju095	syntax	0	!pragma teoz true
